@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
5198,'2024/04/25 00:02:34:060',10,1,106,61,0,0.69,0.5
5199,'2024/04/25 00:02:34:102',10,2,109,58,0,0.69,0.5
5200,'2024/04/25 00:02:34:144',10,2,109,58,0,0.69,0.5
5201,'2024/04/25 00:02:34:185',10,2,111,57,0,0.69,0.5
5202,'2024/04/25 00:02:34:223',10,2,109,62,0,0.69,0.5
5203,'2024/04/25 00:02:34:263',10,2,109,62,0,0.69,0.5
5204,'2024/04/25 00:02:34:301',10,2,114,57,0,0.69,0.5
5205,'2024/04/25 00:02:34:340',10,2,114,57,0,0.72,0.5
5206,'2024/04/25 00:02:34:379',10,1,113,60,0,0.72,0.5
5207,'2024/04/25 00:02:34:418',10,1,113,60,0,0.72,0.5
5208,'2024/04/25 00:02:34:456',10,1,113,62,0,0.72,0.5
5209,'2024/04/25 00:02:34:493',10,1,115,62,0,0.72,0.5
5210,'2024/04/25 00:02:34:528',10,1,115,62,0,0.73,0.5
5211,'2024/04/25 00:02:34:565',10,2,118,58,0,0.73,0.5
5212,'2024/04/25 00:02:34:619',10,2,118,58,0,0.73,0.5
5213,'2024/04/25 00:02:34:661',10,1,115,64,0,0.73,0.5
5214,'2024/04/25 00:02:34:706',10,3,118,60,0,0.73,0.5
5215,'2024/04/25 00:02:34:759',10,3,118,60,0,0.73,0.5
5216,'2024/04/25 00:02:34:803',10,3,119,60,0,0.73,0.5
5217,'2024/04/25 00:02:34:845',10,3,118,62,0,0.73,0.5
5218,'2024/04/25 00:02:34:890',10,3,118,62,0,0.73,0.5
5219,'2024/04/25 00:02:34:930',10,3,116,66,0,0.73,0.5
5220,'2024/04/25 00:02:34:973',10,3,117,65,0,0.73,0.5
5221,'2024/04/25 00:02:35:017',10,3,117,65,0,0.73,0.5
5222,'2024/04/25 00:02:35:059',10,4,119,65,0,0.73,0.5
5223,'2024/04/25 00:02:35:101',10,3,119,66,0,0.74,0.5
5224,'2024/04/25 00:02:35:139',10,3,119,66,0,0.74,0.5
5225,'2024/04/25 00:02:35:176',10,2,118,68,0,0.74,0.5
5226,'2024/04/25 00:02:35:214',10,2,118,68,0,0.75,0.5
5227,'2024/04/25 00:02:35:253',10,5,120,66,0,0.75,0.5
5228,'2024/04/25 00:02:35:295',10,5,120,66,0,0.75,0.5
5229,'2024/04/25 00:02:35:333',10,4,121,68,0,0.75,0.5
5230,'2024/04/25 00:02:35:372',10,5,122,68,0,0.75,0.5
5231,'2024/04/25 00:02:35:412',10,5,122,68,0,0.75,0.5
5232,'2024/04/25 00:02:35:454',10,5,123,68,0,0.76,0.5
5233,'2024/04/25 00:02:35:492',10,5,125,69,0,0.76,0.5
5234,'2024/04/25 00:02:35:529',10,5,125,69,0,0.77,0.5
5235,'2024/04/25 00:02:35:567',10,5,126,69,0,0.77,0.5
5236,'2024/04/25 00:02:35:607',10,5,126,69,0,0.77,0.5
5237,'2024/04/25 00:02:35:646',10,4,125,71,0,0.77,0.5
5238,'2024/04/25 00:02:35:684',10,4,125,71,0,0.77,0.5
5239,'2024/04/25 00:02:35:723',10,4,126,70,0,0.77,0.5
5240,'2024/04/25 00:02:35:762',10,5,127,69,0,0.78,0.5
5241,'2024/04/25 00:02:35:804',10,5,127,69,0,0.78,0.5
5242,'2024/04/25 00:02:35:843',10,4,126,71,0,0.78,0.5
5243,'2024/04/25 00:02:35:879',10,4,126,71,0,0.79,0.5
5244,'2024/04/25 00:02:35:921',10,5,129,70,0,0.79,0.5
5245,'2024/04/25 00:02:35:960',10,7,132,66,0,0.79,0.5
5246,'2024/04/25 00:02:35:997',10,7,132,66,0,0.79,0.5
5247,'2024/04/25 00:02:36:035',10,5,131,68,0,0.8,0.5
5248,'2024/04/25 00:02:36:073',10,5,131,68,0,0.8,0.5
5249,'2024/04/25 00:02:36:110',10,6,133,66,0,0.81,0.5
5250,'2024/04/25 00:02:36:152',10,6,133,66,0,0.81,0.5
5251,'2024/04/25 00:02:36:189',10,7,133,66,0,0.81,0.5
5252,'2024/04/25 00:02:36:226',10,6,132,68,0,0.81,0.5
5253,'2024/04/25 00:02:36:262',10,6,132,68,0,0.81,0.5
5254,'2024/04/25 00:02:36:302',10,5,131,71,0,0.81,0.5
5255,'2024/04/25 00:02:36:338',10,5,131,71,0,0.81,0.5
5256,'2024/04/25 00:02:36:376',10,5,133,71,0,0.81,0.5
5257,'2024/04/25 00:02:36:413',10,5,133,71,0,0.82,0.5
5258,'2024/04/25 00:02:36:452',10,7,133,69,0,0.83,0.5
5259,'2024/04/25 00:02:36:489',10,7,133,69,0,0.84,0.5
5260,'2024/04/25 00:02:36:528',10,7,132,72,0,0.86,0.5
5261,'2024/04/25 00:02:36:567',10,7,131,73,0,0.86,0.5
5262,'2024/04/25 00:02:36:605',10,7,131,73,0,0.86,0.5
5263,'2024/04/25 00:02:36:650',10,8,133,71,0,0.87,0.5
5264,'2024/04/25 00:02:36:687',10,9,133,71,0,0.87,0.5
5265,'2024/04/25 00:02:36:726',10,9,133,71,0,0.87,0.5
5266,'2024/04/25 00:02:36:769',10,8,135,72,0,0.87,0.5
5267,'2024/04/25 00:02:36:810',10,8,135,72,0,0.87,0.5
5268,'2024/04/25 00:02:36:852',10,10,136,71,0,0.87,0.5
5269,'2024/04/25 00:02:36:891',10,10,136,71,0,0.87,0.5
5270,'2024/04/25 00:02:36:934',10,10,138,71,0,0.87,0.5
5271,'2024/04/25 00:02:36:972',10,10,138,71,0,0.87,0.5
5272,'2024/04/25 00:02:37:009',10,10,138,71,0,0.87,0.5
5273,'2024/04/25 00:02:37:048',10,10,138,74,0,0.87,0.5
5274,'2024/04/25 00:02:37:088',10,12,140,72,0,0.87,0.5
5275,'2024/04/25 00:02:37:129',10,12,140,72,0,0.87,0.5
5276,'2024/04/25 00:02:37:174',10,13,141,72,0,0.87,0.5
5277,'2024/04/25 00:02:37:212',10,13,141,72,0,0.87,0.5
5278,'2024/04/25 00:02:37:252',10,13,144,71,0,0.87,0.5
5279,'2024/04/25 00:02:37:289',10,13,144,71,0,0.87,0.5
5280,'2024/04/25 00:02:37:327',10,13,144,73,0,0.87,0.5
5281,'2024/04/25 00:02:37:366',10,13,145,73,0,0.87,0.5
5282,'2024/04/25 00:02:37:405',10,13,145,73,0,0.87,0.5
5283,'2024/04/25 00:02:37:444',10,13,145,74,0,0.87,0.5
5284,'2024/04/25 00:02:37:493',10,13,145,74,0,0.87,0.5
5285,'2024/04/25 00:02:37:541',10,15,146,73,0,0.87,0.5
5286,'2024/04/25 00:02:37:583',10,15,146,73,0,0.87,0.5
5287,'2024/04/25 00:02:37:620',10,15,146,73,0,0.87,0.5
5288,'2024/04/25 00:02:37:658',10,14,147,72,0,0.87,0.5
5289,'2024/04/25 00:02:37:694',10,10,148,71,0,0.87,0.5
5290,'2024/04/25 00:02:37:729',10,10,148,71,0,0.87,0.5
5291,'2024/04/25 00:02:37:769',10,7,149,69,0,0.87,0.5
5292,'2024/04/25 00:02:37:808',10,7,149,69,0,0.87,0.5
5293,'2024/04/25 00:02:37:848',10,5,152,67,0,0.87,0.5
5294,'2024/04/25 00:02:37:886',10,3,152,66,0,0.87,0.5
5295,'2024/04/25 00:02:37:925',10,3,152,66,0,0.87,0.5
5296,'2024/04/25 00:02:37:965',10,3,154,63,0,0.87,0.5
5297,'2024/04/25 00:02:38:004',10,3,154,63,0,0.87,0.5
5298,'2024/04/25 00:02:38:043',10,3,156,62,0,0.87,0.5
5299,'2024/04/25 00:02:38:081',10,3,156,62,0,0.87,0.5
5300,'2024/04/25 00:02:38:119',10,2,157,63,0,0.87,0.5
5301,'2024/04/25 00:02:38:157',10,1,159,60,0,0.87,0.5
5302,'2024/04/25 00:02:38:194',10,1,159,60,0,0.87,0.5
5303,'2024/04/25 00:02:38:235',10,1,160,58,0,0.87,0.5
5304,'2024/04/25 00:02:38:272',10,1,160,58,0,0.87,0.5
5305,'2024/04/25 00:02:38:311',10,1,159,62,0,0.87,0.5
5306,'2024/04/25 00:02:38:351',10,0,163,58,0,0.87,0.5
5307,'2024/04/25 00:02:38:387',10,0,163,58,0,0.87,0.5
5308,'2024/04/25 00:02:38:426',10,0,163,58,0,0.88,0.5
5309,'2024/04/25 00:02:38:467',10,1,164,57,0,0.88,0.5
5310,'2024/04/25 00:02:38:504',10,1,165,56,0,0.88,0.5
5311,'2024/04/25 00:02:38:542',10,1,165,56,0,0.88,0.5
5312,'2024/04/25 00:02:38:578',10,1,165,56,0,0.88,0.5
5313,'2024/04/25 00:02:38:613',10,1,165,56,0,0.88,0.5
5314,'2024/04/25 00:02:38:652',10,1,165,56,0,0.88,0.5
5315,'2024/04/25 00:02:38:688',10,1,165,56,0,0.88,0.5
5316,'2024/04/25 00:02:38:726',10,1,165,56,0,0.88,0.5
5317,'2024/04/25 00:02:38:765',10,1,165,56,0,0.88,0.5
5318,'2024/04/25 00:02:38:804',10,1,165,56,0,0.9,0.5
5319,'2024/04/25 00:02:38:843',10,1,165,56,0,0.9,0.5
5320,'2024/04/25 00:02:38:879',10,1,165,56,0,0.91,0.5
5321,'2024/04/25 00:02:38:917',10,1,165,56,0,0.91,0.5
5322,'2024/04/25 00:02:38:956',10,1,165,56,0,0.91,0.5
5323,'2024/04/25 00:02:38:992',10,0,0,0,0,0.91,0.5
5324,'2024/04/25 00:02:39:030',10,0,0,0,0,0.91,0.5
5325,'2024/04/25 00:02:39:067',10,0,0,0,0,0.91,0.5
5326,'2024/04/25 00:02:39:104',10,0,0,0,0,0.91,0.5
5327,'2024/04/25 00:02:39:141',10,0,0,0,0,0.91,0.5
5328,'2024/04/25 00:02:39:179',10,1,162,56,0,0.91,0.5
5329,'2024/04/25 00:02:39:219',10,1,162,56,0,0.91,0.5
5330,'2024/04/25 00:02:39:257',10,1,156,63,0,0.91,0.5
5331,'2024/04/25 00:02:39:295',10,3,155,61,0,0.91,0.5
5332,'2024/04/25 00:02:39:335',10,3,155,61,0,0.91,0.5
5333,'2024/04/25 00:02:39:373',10,3,152,64,0,0.91,0.5
5334,'2024/04/25 00:02:39:411',10,3,152,64,0,0.91,0.5
5335,'2024/04/25 00:02:39:452',10,4,151,64,0,0.91,0.5
5336,'2024/04/25 00:02:39:488',10,4,152,63,0,0.91,0.5
5337,'2024/04/25 00:02:39:525',10,4,152,63,0,0.91,0.5
5338,'2024/04/25 00:02:39:562',10,4,152,64,0,0.91,0.5
5339,'2024/04/25 00:02:39:602',10,4,152,64,0,0.91,0.5
5340,'2024/04/25 00:02:39:653',10,5,152,63,0,0.91,0.5
5341,'2024/04/25 00:02:39:699',10,5,152,63,0,0.91,0.5
5342,'2024/04/25 00:02:39:742',10,4,152,64,0,0.91,0.5
5343,'2024/04/25 00:02:39:786',10,4,152,63,0,0.91,0.5
5344,'2024/04/25 00:02:39:827',10,4,153,63,0,0.91,0.5
5345,'2024/04/25 00:02:39:871',10,4,153,63,0,0.91,0.5
5346,'2024/04/25 00:02:39:915',10,4,153,63,0,0.91,0.5
5347,'2024/04/25 00:02:39:960',10,4,153,63,0,0.91,0.5
5348,'2024/04/25 00:02:40:003',10,4,153,63,0,0.92,0.5
5349,'2024/04/25 00:02:40:043',10,4,153,62,0,0.93,0.5
5350,'2024/04/25 00:02:40:079',10,4,153,62,0,0.94,0.5
5351,'2024/04/25 00:02:40:120',10,3,154,62,0,0.94,0.5
5352,'2024/04/25 00:02:40:158',10,5,156,59,0,0.94,0.5
5353,'2024/04/25 00:02:40:196',10,5,156,59,0,0.94,0.5
5354,'2024/04/25 00:02:40:236',10,5,155,60,0,0.95,0.5
5355,'2024/04/25 00:02:40:280',10,5,155,60,0,0.95,0.5
5356,'2024/04/25 00:02:40:317',10,4,155,61,0,0.95,0.5
5357,'2024/04/25 00:02:40:354',10,3,154,62,0,0.95,0.5
5358,'2024/04/25 00:02:40:389',10,3,154,62,0,0.95,0.5
5359,'2024/04/25 00:02:40:429',10,3,154,62,0,0.95,0.5
5360,'2024/04/25 00:02:40:468',10,5,156,60,0,0.96,0.5
5361,'2024/04/25 00:02:40:506',10,4,155,61,0,0.96,0.5
5362,'2024/04/25 00:02:40:543',10,4,155,61,0,0.96,0.5
5363,'2024/04/25 00:02:40:583',10,4,155,61,0,0.96,0.5
5364,'2024/04/25 00:02:40:620',10,5,155,60,0,0.96,0.5
5365,'2024/04/25 00:02:40:656',10,5,155,60,0,0.96,0.5
5366,'2024/04/25 00:02:40:692',10,5,156,60,0,0.96,0.5
5367,'2024/04/25 00:02:40:728',10,5,156,60,0,0.96,0.5
5368,'2024/04/25 00:02:40:769',10,5,156,61,0,0.96,0.5
5369,'2024/04/25 00:02:40:804',10,5,156,61,0,0.96,0.5
5370,'2024/04/25 00:02:40:842',10,4,156,63,0,0.96,0.5
5371,'2024/04/25 00:02:40:879',10,4,156,63,0,0.96,0.5
5372,'2024/04/25 00:02:40:922',10,4,157,61,0,0.96,0.5
5373,'2024/04/25 00:02:40:964',10,4,158,60,0,0.96,0.5
5374,'2024/04/25 00:02:41:003',10,4,158,60,0,0.96,0.5
5375,'2024/04/25 00:02:41:041',10,3,158,61,0,0.96,0.5
5376,'2024/04/25 00:02:41:079',10,3,158,61,0,0.96,0.5
5377,'2024/04/25 00:02:41:117',10,4,157,61,0,0.96,0.5
5378,'2024/04/25 00:02:41:154',10,4,157,61,0,0.96,0.5
5379,'2024/04/25 00:02:41:192',10,4,157,61,0,0.96,0.5
5380,'2024/04/25 00:02:41:234',10,4,158,62,0,0.96,0.5
5381,'2024/04/25 00:02:41:269',10,4,158,62,0,0.96,0.5
5382,'2024/04/25 00:02:41:305',10,3,158,61,0,0.96,0.5
5383,'2024/04/25 00:02:41:341',10,3,158,61,0,0.96,0.5
5384,'2024/04/25 00:02:41:379',10,5,161,60,0,0.96,0.5
5385,'2024/04/25 00:02:41:416',10,5,161,60,0,0.96,0.5
5386,'2024/04/25 00:02:41:453',10,3,159,64,0,0.96,0.5
5387,'2024/04/25 00:02:41:489',10,4,163,60,0,0.96,0.5
5388,'2024/04/25 00:02:41:526',10,4,163,60,0,0.96,0.5
5389,'2024/04/25 00:02:41:564',10,4,163,61,0,0.96,0.5
5390,'2024/04/25 00:02:41:602',10,4,163,61,0,0.96,0.5
5391,'2024/04/25 00:02:41:644',10,3,164,62,0,0.96,0.5
5392,'2024/04/25 00:02:41:684',10,3,164,62,0,0.96,0.5
5393,'2024/04/25 00:02:41:727',10,4,165,60,0,0.96,0.5
5394,'2024/04/25 00:02:41:774',10,4,166,59,0,0.96,0.5
5395,'2024/04/25 00:02:41:818',10,4,166,59,0,0.96,0.5
5396,'2024/04/25 00:02:41:860',10,4,166,59,0,0.96,0.5
5397,'2024/04/25 00:02:41:900',10,4,166,60,0,0.96,0.5
5398,'2024/04/25 00:02:41:938',10,4,166,60,0,0.96,0.5
5399,'2024/04/25 00:02:41:978',10,3,166,60,0,0.96,0.5
5400,'2024/04/25 00:02:42:017',10,3,166,60,0,0.96,0.5
5401,'2024/04/25 00:02:42:055',10,5,167,59,0,0.96,0.5
5402,'2024/04/25 00:02:42:093',10,3,164,63,0,0.95,0.5
5403,'2024/04/25 00:02:42:133',10,3,164,63,0,0.93,0.5
5404,'2024/04/25 00:02:42:178',10,4,164,61,0,0.93,0.5
5405,'2024/04/25 00:02:42:221',10,4,164,61,0,0.93,0.5
5406,'2024/04/25 00:02:42:264',10,4,164,61,0,0.93,0.5
5407,'2024/04/25 00:02:42:309',10,4,163,62,0,0.93,0.5
5408,'2024/04/25 00:02:42:350',10,4,163,62,0,0.93,0.5
5409,'2024/04/25 00:02:42:387',10,4,162,62,0,0.92,0.5
5410,'2024/04/25 00:02:42:426',10,4,162,62,0,0.9,0.5
5411,'2024/04/25 00:02:42:463',10,5,162,62,0,0.89,0.5
5412,'2024/04/25 00:02:42:503',10,4,159,65,0,0.89,0.5
5413,'2024/04/25 00:02:42:542',10,4,159,65,0,0.88,0.5
5414,'2024/04/25 00:02:42:579',10,5,159,62,0,0.88,0.5
5415,'2024/04/25 00:02:42:619',10,5,159,62,0,0.88,0.5
5416,'2024/04/25 00:02:42:658',10,5,155,65,0,0.88,0.5
5417,'2024/04/25 00:02:42:700',10,6,153,65,0,0.87,0.5
5418,'2024/04/25 00:02:42:738',10,6,153,65,0,0.86,0.5
5419,'2024/04/25 00:02:42:778',10,7,152,65,0,0.86,0.5
5420,'2024/04/25 00:02:42:818',10,7,152,65,0,0.86,0.5
5421,'2024/04/25 00:02:42:858',10,7,149,66,0,0.86,0.5
5422,'2024/04/25 00:02:42:896',10,7,148,67,0,0.86,0.5
5423,'2024/04/25 00:02:42:936',10,7,148,67,0,0.85,0.5
5424,'2024/04/25 00:02:42:979',10,8,146,67,0,0.85,0.5
5425,'2024/04/25 00:02:43:019',10,8,146,67,0,0.85,0.5
5426,'2024/04/25 00:02:43:057',10,7,142,70,0,0.85,0.5
5427,'2024/04/25 00:02:43:096',10,9,141,68,0,0.84,0.5
5428,'2024/04/25 00:02:43:134',10,9,141,68,0,0.84,0.5
5429,'2024/04/25 00:02:43:172',10,8,138,71,0,0.82,0.5
5430,'2024/04/25 00:02:43:213',10,8,138,71,0,0.82,0.5
5431,'2024/04/25 00:02:43:253',10,9,137,70,0,0.82,0.5
5432,'2024/04/25 00:02:43:294',10,9,137,70,0,0.82,0.5
5433,'2024/04/25 00:02:43:335',10,9,135,69,0,0.82,0.5
5434,'2024/04/25 00:02:43:376',10,9,131,72,0,0.81,0.5
5435,'2024/04/25 00:02:43:414',10,9,131,72,0,0.81,0.5
5436,'2024/04/25 00:02:43:456',10,11,131,69,0,0.8,0.5
5437,'2024/04/25 00:02:43:498',10,10,127,72,0,0.8,0.5
5438,'2024/04/25 00:02:43:546',10,10,127,72,0,0.8,0.5
5439,'2024/04/25 00:02:43:593',10,9,125,74,0,0.79,0.5
5440,'2024/04/25 00:02:43:636',10,11,125,71,0,0.78,0.5
5441,'2024/04/25 00:02:43:678',10,11,125,71,0,0.77,0.5
5442,'2024/04/25 00:02:43:717',10,11,123,72,0,0.76,0.5
5443,'2024/04/25 00:02:43:754',10,11,123,72,0,0.76,0.5
5444,'2024/04/25 00:02:43:792',10,10,120,74,0,0.76,0.5
5445,'2024/04/25 00:02:43:830',10,11,120,73,0,0.76,0.5
5446,'2024/04/25 00:02:43:870',10,11,120,73,0,0.76,0.5
5447,'2024/04/25 00:02:43:908',10,12,118,73,0,0.76,0.5
5448,'2024/04/25 00:02:43:946',10,12,118,73,0,0.76,0.5
5449,'2024/04/25 00:02:43:986',10,12,116,73,0,0.75,0.5
5450,'2024/04/25 00:02:44:030',10,12,116,73,0,0.74,0.5
5451,'2024/04/25 00:02:44:069',10,11,112,77,0,0.74,0.5
5452,'2024/04/25 00:02:44:108',10,14,113,71,0,0.74,0.5
5453,'2024/04/25 00:02:44:148',10,14,113,71,0,0.74,0.5
5454,'2024/04/25 00:02:44:186',10,13,110,73,0,0.74,0.5
5455,'2024/04/25 00:02:44:225',10,13,107,74,0,0.74,0.5
5456,'2024/04/25 00:02:44:269',10,13,107,74,0,0.73,0.5
5457,'2024/04/25 00:02:44:307',10,12,104,76,0,0.73,0.5
5458,'2024/04/25 00:02:44:344',10,12,104,76,0,0.73,0.5
5459,'2024/04/25 00:02:44:385',10,13,103,75,0,0.73,0.5
5460,'2024/04/25 00:02:44:437',10,13,103,75,0,0.73,0.5
5461,'2024/04/25 00:02:44:479',10,14,100,75,0,0.73,0.5
5462,'2024/04/25 00:02:44:531',10,13,97,76,0,0.71,0.5
5463,'2024/04/25 00:02:44:576',10,16,96,74,0,0.68,0.5
5464,'2024/04/25 00:02:44:638',10,16,96,74,0,0.67,0.5
5465,'2024/04/25 00:02:44:690',10,15,93,76,0,0.63,0.5
5466,'2024/04/25 00:02:44:739',10,15,91,77,0,0.62,0.5
5467,'2024/04/25 00:02:44:796',10,16,90,75,0,0.61,0.5
5468,'2024/04/25 00:02:44:855',10,16,88,76,0,0.59,0.5
5469,'2024/04/25 00:02:44:909',10,17,89,75,0,0.56,0.5
5470,'2024/04/25 00:02:44:963',10,17,89,75,0,0.55,0.5
5471,'2024/04/25 00:02:45:016',10,16,88,77,0,0.55,0.5
5472,'2024/04/25 00:02:45:077',10,15,88,78,0,0.54,0.5
5473,'2024/04/25 00:02:45:121',10,16,88,78,0,0.54,0.5
5474,'2024/04/25 00:02:45:158',10,16,88,77,0,0.54,0.5
5475,'2024/04/25 00:02:45:196',10,16,88,77,0,0.54,0.5
5476,'2024/04/25 00:02:45:236',10,16,88,78,0,0.54,0.5
5477,'2024/04/25 00:02:45:280',10,16,88,78,0,0.54,0.5
5478,'2024/04/25 00:02:45:318',10,17,86,80,0,0.54,0.5
5479,'2024/04/25 00:02:45:356',10,17,86,80,0,0.54,0.5
5480,'2024/04/25 00:02:45:394',10,17,85,81,0,0.54,0.5
5481,'2024/04/25 00:02:45:434',10,18,86,81,0,0.54,0.5
5482,'2024/04/25 00:02:45:475',10,18,86,81,0,0.54,0.5
5483,'2024/04/25 00:02:45:519',10,18,85,81,0,0.54,0.5
5484,'2024/04/25 00:02:45:559',10,16,84,82,0,0.54,0.5
5485,'2024/04/25 00:02:45:601',10,16,84,82,0,0.54,0.5
5486,'2024/04/25 00:02:45:642',10,16,86,79,0,0.54,0.5
5487,'2024/04/25 00:02:45:682',10,16,86,79,0,0.54,0.5
5488,'2024/04/25 00:02:45:722',10,14,85,79,0,0.54,0.5
5489,'2024/04/25 00:02:45:763',10,11,86,79,0,0.54,0.5
5490,'2024/04/25 00:02:45:805',10,11,86,79,0,0.54,0.5
5491,'2024/04/25 00:02:45:845',10,10,87,76,0,0.54,0.5
5492,'2024/04/25 00:02:45:885',10,10,87,76,0,0.54,0.5
5493,'2024/04/25 00:02:45:923',10,8,87,75,0,0.54,0.5
5494,'2024/04/25 00:02:45:962',10,7,88,72,0,0.54,0.5
5495,'2024/04/25 00:02:46:001',10,7,88,72,0,0.54,0.5
5496,'2024/04/25 00:02:46:039',10,5,88,72,0,0.54,0.5
5497,'2024/04/25 00:02:46:078',10,5,88,72,0,0.54,0.5
5498,'2024/04/25 00:02:46:119',10,4,88,71,0,0.54,0.5
5499,'2024/04/25 00:02:46:158',10,4,90,68,0,0.55,0.5
5500,'2024/04/25 00:02:46:199',10,4,90,68,0,0.55,0.5
5501,'2024/04/25 00:02:46:237',10,3,90,69,0,0.55,0.5
5502,'2024/04/25 00:02:46:278',10,3,90,69,0,0.55,0.5
5503,'2024/04/25 00:02:46:318',10,3,91,66,0,0.55,0.5
5504,'2024/04/25 00:02:46:356',10,3,91,66,0,0.55,0.5
5505,'2024/04/25 00:02:46:394',10,3,91,66,0,0.55,0.5
5506,'2024/04/25 00:02:46:435',10,2,89,67,0,0.54,0.5
5507,'2024/04/25 00:02:46:473',10,2,89,67,0,0.53,0.5
5508,'2024/04/25 00:02:46:511',10,2,88,67,0,0.52,0.5
5509,'2024/04/25 00:02:46:551',10,2,88,67,0,0.52,0.5
5510,'2024/04/25 00:02:46:591',10,3,89,65,0,0.51,0.5
5511,'2024/04/25 00:02:46:633',10,2,88,66,0,0.5,0.5
5512,'2024/04/25 00:02:46:672',10,2,88,66,0,0.5,0.5
5513,'2024/04/25 00:02:46:711',10,3,86,67,0,0.5,0.5
5514,'2024/04/25 00:02:46:752',10,3,85,66,0,0.5,0.5
5515,'2024/04/25 00:02:46:792',10,3,85,66,0,0.47,0.5
5516,'2024/04/25 00:02:46:834',10,3,84,66,0,0.46,0.5
5517,'2024/04/25 00:02:46:874',10,3,84,66,0,0.46,0.5
5518,'2024/04/25 00:02:46:916',10,3,81,66,0,0.46,0.5
5519,'2024/04/25 00:02:46:957',10,3,81,66,0,0.46,0.5
5520,'2024/04/25 00:02:46:999',10,3,81,64,0,0.46,0.5
5521,'2024/04/25 00:02:47:039',10,2,78,67,0,0.46,0.5
5522,'2024/04/25 00:02:47:081',10,2,78,67,0,0.46,0.5
5523,'2024/04/25 00:02:47:122',10,2,78,64,0,0.45,0.5
5524,'2024/04/25 00:02:47:164',10,3,76,63,0,0.44,0.5
5525,'2024/04/25 00:02:47:204',10,3,76,63,0,0.44,0.5
5526,'2024/04/25 00:02:47:245',10,1,74,65,0,0.44,0.5
5527,'2024/04/25 00:02:47:291',10,1,74,65,0,0.44,0.5
5528,'2024/04/25 00:02:47:332',10,2,72,64,0,0.44,0.5
5529,'2024/04/25 00:02:47:373',10,2,73,62,0,0.44,0.5
5530,'2024/04/25 00:02:47:415',10,2,73,62,0,0.43,0.5
5531,'2024/04/25 00:02:47:456',10,0,70,65,0,0.41,0.5
5532,'2024/04/25 00:02:47:499',10,1,69,66,0,0.39,0.5
5533,'2024/04/25 00:02:47:549',10,1,69,66,0,0.38,0.5
5534,'2024/04/25 00:02:47:591',10,2,70,63,0,0.38,0.5
5535,'2024/04/25 00:02:47:635',10,2,68,63,0,0.38,0.5
5536,'2024/04/25 00:02:47:678',10,2,68,63,0,0.38,0.5
5537,'2024/04/25 00:02:47:721',10,2,67,64,0,0.38,0.5
5538,'2024/04/25 00:02:47:764',10,1,67,64,0,0.38,0.5
5539,'2024/04/25 00:02:47:808',10,1,67,64,0,0.36,0.5
5540,'2024/04/25 00:02:47:853',10,1,66,66,0,0.35,0.5
5541,'2024/04/25 00:02:47:896',10,2,65,64,0,0.35,0.5
5542,'2024/04/25 00:02:47:942',10,2,65,64,0,0.34,0.5
5543,'2024/04/25 00:02:47:987',10,2,65,62,0,0.34,0.5
5544,'2024/04/25 00:02:48:034',10,2,65,62,0,0.33,0.5
5545,'2024/04/25 00:02:48:078',10,2,64,62,0,0.31,0.5
5546,'2024/04/25 00:02:48:122',10,2,63,64,0,0.31,0.5
5547,'2024/04/25 00:02:48:164',10,2,62,64,0,0.31,0.5
5548,'2024/04/25 00:02:48:207',10,2,62,64,0,0.31,0.5
5549,'2024/04/25 00:02:48:265',10,2,61,62,0,0.31,0.5
5550,'2024/04/25 00:02:48:310',10,1,59,67,0,0.31,0.5
5551,'2024/04/25 00:02:48:355',10,1,59,67,0,0.31,0.5
5552,'2024/04/25 00:02:48:397',10,2,59,66,0,0.31,0.5
5553,'2024/04/25 00:02:48:439',10,2,59,65,0,0.31,0.5
5554,'2024/04/25 00:02:48:482',10,2,59,65,0,0.3,0.5
5555,'2024/04/25 00:02:48:529',10,2,58,64,0,0.29,0.5
5556,'2024/04/25 00:02:48:573',10,2,57,64,0,0.28,0.5
5557,'2024/04/25 00:02:48:616',10,2,57,64,0,0.28,0.5
5558,'2024/04/25 00:02:48:659',10,2,57,64,0,0.28,0.5
5559,'2024/04/25 00:02:48:695',10,2,56,64,0,0.28,0.5
5560,'2024/04/25 00:02:48:739',10,2,56,64,0,0.28,0.5
5561,'2024/04/25 00:02:48:788',10,2,55,63,0,0.28,0.5
5562,'2024/04/25 00:02:48:832',10,2,55,63,0,0.27,0.5
5563,'2024/04/25 00:02:48:875',10,2,53,65,0,0.27,0.5
5564,'2024/04/25 00:02:48:921',10,2,53,65,0,0.27,0.5
5565,'2024/04/25 00:02:48:967',10,2,52,66,0,0.27,0.5
5566,'2024/04/25 00:02:49:011',10,2,52,66,0,0.25,0.5
5567,'2024/04/25 00:02:49:056',10,3,53,65,0,0.25,0.5
5568,'2024/04/25 00:02:49:098',10,2,52,66,0,0.24,0.5
5569,'2024/04/25 00:02:49:146',10,2,52,66,0,0.24,0.5
5570,'2024/04/25 00:02:49:192',10,3,49,66,0,0.24,0.5
5571,'2024/04/25 00:02:49:239',10,2,49,68,0,0.24,0.5
